453270
451503
451497
452066
451496
452309
452319
451712
451623
451739
451620
453280
452582
452805
444913
451115
452579
452820
451649
448263
452324
439942
440703
451275
427473
439531
427478
451784
451687
451096
446761
451116
434178
451086
451474
450654
421566
440483
445946
448711
448867
439681
450499
441684
445004
440431
446207
441581
441583
446847
441847
443207
440738
442360
426075
442348
442869
442165
443190
439609
439867
440176
436990
441230
436159
436287
436342
437384
438574
438843
434581
434424
434832
434073
433426
427345
429922
430302
424727
424645
424144
424963
426527
424720
424660
399781
399955
401486
407253
408148
408527
411308
413287
420619
420446
422035
399783
395833
398460
398096
385813
389713
389883
390569
390540
390805
391494
391317
384945
381081
357845
358147
349516
362424
364880
366783
366589
367690
367653
346246
371590
372246
372195
375114
376356
376049
377284
377102
378703
378814
382675
336342
339370
340435
343755
343779
347238
347589
346491
348560
354234
354733
285463
287169
291589
295648
296939
301985
300626
292969
294977
308043
308024
315372
316959
242604
242877
243419
247403
251310
255500
267594
268307
268905
268880
276648
281906
282117
97899
87990
137433
152738
171040
175362
183500
185056
199170
203387
